Timestamp,Device ID,Device Type,Power Consumption (W),Room Location,Temperature (°C),Humidity (%),Usage Duration (minutes),Energy Cost ($),On/Off Status
2024-01-07 20:45:00,D-1778,Heater,2990.88,Bedroom,23.6,62.94,48,287.12,Off
2024-10-29 21:22:00,D-8156,Smart Bulb,5.94,Garage,15.49,73.43,65,0.77,On
2024-12-07 13:42:00,D-7581,Laptop Charger,56.08,Living Room,20.11,38.24,150,16.82,On
2024-10-30 04:11:00,D-6525,Washing Machine,643.38,Kitchen,24.78,77.53,162,208.46,On
2024-07-30 06:14:00,D-8429,TV,139.15,Bedroom,20.43,53.62,27,7.51,On
2024-10-16 17:36:00,D-3800,Smart Plug,5.61,Office,24.16,44.03,56,0.63,On
2024-10-12 08:45:00,D-2159,Smart Bulb,5.37,Bathroom,19.27,53.14,177,1.9,On
2024-07-22 19:21:00,D-7376,TV,89.7,Garage,19.27,70.91,21,3.77,On
2024-09-18 15:02:00,D-4112,Microwave,635.6,Kitchen,15.67,52.53,127,161.44,On
2024-05-13 16:32:00,D-9210,Laptop Charger,54.66,Garage,25.71,60.4,161,17.6,Off
2024-10-26 00:39:00,D-9365,Smart Plug,2.76,Garage,27.44,32.03,84,0.46,On
2024-01-27 12:51:00,D-9611,Smart Bulb,8.69,Kitchen,23.94,57.48,113,1.96,On
2024-10-30 21:45:00,D-3702,Heater,2499.7,Bedroom,25.03,63.93,51,254.97,On
2024-12-28 03:21:00,D-5658,Air Conditioner,2119.93,Living Room,17.31,38.59,155,657.18,Off
2024-04-22 02:45:00,D-7031,Heater,2982.53,Bedroom,15.18,51.1,163,972.3,On
2024-06-02 10:52:00,D-6476,Ceiling Fan,46.73,Living Room,18.24,53.33,152,14.21,On
2024-11-24 03:01:00,D-7563,Air Conditioner,1759.45,Living Room,19.59,69.45,108,380.04,Off
2024-08-07 18:16:00,D-1359,Microwave,1667.58,Bedroom,20.55,31.37,124,413.56,On
2024-05-02 18:46:00,D-7583,Air Conditioner,998.44,Bathroom,15.67,68.1,47,93.85,On
2024-06-19 10:04:00,D-8611,Ceiling Fan,65.92,Kitchen,20.11,33.59,126,16.61,On
2024-12-19 23:33:00,D-1929,Refrigerator,268.34,Bathroom,23.4,35.26,113,60.64,On
2024-09-07 14:50:00,D-7218,Heater,1271.58,Bedroom,15.58,31.55,51,129.7,On
2024-11-24 09:30:00,D-5009,Refrigerator,280.02,Garage,20.56,48.74,35,19.6,Off
2024-05-20 19:07:00,D-3416,Smart Plug,2.94,Kitchen,29.42,49.47,109,0.64,Off
2024-10-29 09:57:00,D-4236,Washing Machine,488.94,Garage,23.13,68.1,123,120.28,Off
2024-09-16 22:33:00,D-2439,Air Conditioner,1813.52,Bedroom,15.86,47.12,21,76.17,Off
2024-09-30 07:34:00,D-4456,Washing Machine,540.23,Garage,21.66,61.31,139,150.18,On
2024-12-08 19:51:00,D-7905,TV,96.14,Garage,17.22,72.63,101,19.42,On
2024-05-23 15:26:00,D-9458,Refrigerator,170.69,Bathroom,15.57,67.29,5,1.71,Off
2024-04-21 15:21:00,D-1882,TV,96.27,Bathroom,22.25,73.18,102,19.64,On
2024-08-24 22:47:00,D-5494,Microwave,1326.91,Living Room,20.43,66.29,82,217.61,On
2024-07-16 10:54:00,D-1364,Washing Machine,488.24,Living Room,15.89,30.16,81,79.09,Off
2024-03-11 23:59:00,D-8742,Laptop Charger,83.01,Kitchen,15.46,78.58,31,5.15,Off
2024-04-19 20:15:00,D-4420,TV,53.05,Kitchen,25.39,36.72,126,13.37,On
2024-02-04 14:47:00,D-8901,Smart Plug,2.54,Kitchen,18.01,79.73,71,0.36,On
2024-08-16 07:28:00,D-1024,Washing Machine,566.45,Garage,15.08,76.85,128,145.01,Off
2024-09-04 20:18:00,D-4175,Air Conditioner,1348.65,Bedroom,16.16,50.38,158,426.17,On
2024-06-22 04:55:00,D-1187,Heater,2154.08,Bedroom,15.09,35.05,102,439.43,On
2024-04-09 16:01:00,D-8547,Ceiling Fan,90.53,Bathroom,17.18,65.51,111,20.1,On
2024-12-22 11:13:00,D-3951,Microwave,951.02,Office,18.99,31.1,53,100.81,Off
2024-10-10 21:28:00,D-3828,Refrigerator,220.7,Garage,21.24,67.98,31,13.68,Off
2024-09-23 17:13:00,D-8651,Ceiling Fan,84.36,Bathroom,24.56,56.31,178,30.03,Off
2024-03-15 15:47:00,D-7846,Refrigerator,123.99,Kitchen,26.63,43.57,119,29.51,On
2024-04-27 05:05:00,D-8016,Laptop Charger,74.92,Living Room,15.0,55.56,154,23.08,Off
2024-02-13 10:31:00,D-7056,Air Conditioner,1260.56,Bathroom,26.11,45.81,139,350.44,Off
2024-05-20 12:26:00,D-5232,Heater,2685.42,Bathroom,23.58,75.36,51,273.91,On
2024-04-02 13:36:00,D-7091,TV,117.51,Living Room,25.31,54.69,161,37.84,Off
2024-02-01 02:00:00,D-8094,Laptop Charger,30.26,Garage,25.7,63.32,161,9.74,On
2024-09-22 18:56:00,D-5888,Washing Machine,399.03,Garage,22.13,61.72,37,29.53,On
2024-04-16 07:17:00,D-3587,Microwave,1638.98,Kitchen,21.87,40.44,105,344.19,On
2024-01-02 13:37:00,D-9588,Refrigerator,183.16,Bedroom,18.18,62.87,54,19.78,Off
2024-10-19 08:03:00,D-2772,Microwave,954.36,Bathroom,26.08,45.78,172,328.3,On
2024-08-03 02:15:00,D-2461,TV,107.92,Garage,19.31,48.39,57,12.3,Off
2024-04-08 04:05:00,D-7708,Ceiling Fan,57.57,Garage,25.32,42.09,102,11.74,On
2024-04-30 20:37:00,D-8011,Smart Bulb,14.49,Kitchen,22.39,50.21,17,0.49,Off
2024-08-07 15:15:00,D-9931,Laptop Charger,32.5,Bedroom,25.16,45.59,156,10.14,On
2024-08-22 23:44:00,D-3745,Laptop Charger,81.43,Office,15.25,68.51,162,26.38,On
2024-07-22 04:15:00,D-9224,Refrigerator,247.81,Bathroom,24.63,58.53,43,21.31,On
2024-05-05 19:56:00,D-8395,Microwave,1616.47,Living Room,23.2,71.49,45,145.48,On
2024-05-02 17:43:00,D-9680,Heater,2874.76,Bedroom,22.26,67.37,172,988.92,On
2024-03-18 22:17:00,D-9584,Laptop Charger,44.35,Bathroom,23.17,78.14,28,2.48,Off
2024-04-27 17:30:00,D-8659,Ceiling Fan,83.98,Living Room,24.34,69.07,45,7.56,On
2024-09-21 07:16:00,D-6102,Laptop Charger,39.83,Kitchen,18.9,47.26,52,4.14,On
2024-02-22 09:31:00,D-3606,Smart Plug,2.8,Office,15.93,37.37,5,0.03,On
2024-03-19 11:20:00,D-6685,Laptop Charger,54.94,Office,22.94,42.09,61,6.7,Off
2024-07-19 20:20:00,D-3645,TV,126.09,Office,23.2,51.64,3,0.76,On
2024-04-07 03:23:00,D-8888,Smart Bulb,14.81,Garage,22.91,49.59,70,2.07,On
2024-07-09 23:31:00,D-3743,Heater,2423.45,Bedroom,22.84,40.96,101,489.54,On
2024-06-13 06:42:00,D-1619,Microwave,1551.11,Kitchen,20.33,64.92,43,133.4,On
2024-02-08 17:05:00,D-6366,Air Conditioner,1339.19,Bedroom,22.15,65.92,94,251.77,On
2024-10-15 00:38:00,D-4667,Smart Bulb,10.65,Office,27.83,60.15,165,3.51,On
2024-10-12 13:56:00,D-4326,Ceiling Fan,85.08,Bedroom,19.83,72.4,176,29.95,On
2024-12-15 01:28:00,D-4947,Heater,2324.87,Bedroom,28.52,37.69,155,720.71,Off
2024-05-18 01:04:00,D-5422,Smart Plug,4.36,Bathroom,16.36,31.63,99,0.86,Off
2024-02-01 18:20:00,D-5956,Washing Machine,532.04,Kitchen,21.23,72.36,1,1.06,On
2024-03-19 02:52:00,D-4699,Washing Machine,263.76,Kitchen,18.31,31.95,122,64.36,Off
2024-07-31 03:45:00,D-2772,Laptop Charger,43.49,Bathroom,23.72,51.83,179,15.57,On
2024-06-28 02:26:00,D-2132,Heater,1706.1,Bedroom,28.39,50.97,132,450.41,Off
2024-08-03 06:41:00,D-4180,Washing Machine,545.57,Living Room,19.44,59.69,46,50.19,On
2024-12-04 03:04:00,D-1270,Washing Machine,689.75,Living Room,21.14,70.54,40,55.18,On
2024-02-13 08:33:00,D-4075,Laptop Charger,39.1,Living Room,21.95,32.27,116,9.07,On
2024-07-26 18:28:00,D-1824,Smart Plug,5.45,Bathroom,22.84,32.73,138,1.5,On
2024-08-29 03:00:00,D-6634,Washing Machine,691.37,Office,25.94,78.34,38,52.54,Off
2024-02-01 13:55:00,D-7028,Smart Plug,4.61,Bedroom,28.44,70.9,112,1.03,Off
2024-12-01 01:28:00,D-4811,TV,148.49,Office,20.9,59.53,16,4.75,On
2024-07-07 23:58:00,D-4273,Ceiling Fan,39.05,Bedroom,26.71,59.19,139,10.86,On
2024-08-24 21:02:00,D-6754,Smart Plug,6.3,Office,26.71,65.42,51,0.64,On
2024-07-08 11:52:00,D-8361,Laptop Charger,71.83,Kitchen,27.05,36.1,122,17.53,Off
2024-12-19 20:45:00,D-4664,Smart Plug,2.65,Living Room,17.93,47.27,6,0.03,On
2024-10-24 09:56:00,D-4408,Heater,2402.34,Bathroom,25.07,51.77,65,312.3,On
2024-08-22 06:49:00,D-2567,Washing Machine,443.62,Bathroom,20.77,31.26,116,102.92,On
2024-09-14 23:53:00,D-2293,Smart Bulb,13.43,Bathroom,23.38,55.05,134,3.6,On
2024-09-15 08:47:00,D-1999,TV,67.93,Office,23.29,49.83,123,16.71,Off
2024-05-19 02:59:00,D-4093,Washing Machine,586.35,Garage,16.06,45.64,119,139.55,On
2024-07-17 22:39:00,D-5690,Microwave,1353.59,Bathroom,25.11,32.59,113,305.91,On
2024-06-19 08:20:00,D-1139,Refrigerator,224.26,Living Room,21.46,73.9,69,30.95,On
2024-07-23 03:06:00,D-1049,Smart Bulb,9.33,Kitchen,25.16,33.61,47,0.88,On
2024-12-11 19:12:00,D-4765,Washing Machine,616.74,Office,26.71,69.26,148,182.56,On
2024-11-25 02:38:00,D-5456,Ceiling Fan,111.03,Bedroom,21.75,78.86,66,14.66,Off
2024-03-07 08:36:00,D-2988,Smart Plug,3.45,Bathroom,21.34,47.33,71,0.49,On
2024-02-01 19:53:00,D-9399,Air Conditioner,1696.05,Bedroom,25.35,37.2,39,132.29,On
2024-01-22 11:49:00,D-3600,Washing Machine,296.03,Bathroom,21.87,34.6,66,39.08,On
2024-01-03 16:09:00,D-8519,Smart Plug,5.55,Living Room,22.89,42.48,2,0.02,Off
2024-11-24 12:08:00,D-5757,Ceiling Fan,107.93,Garage,18.04,59.38,98,21.15,On
2024-05-14 17:04:00,D-5396,Smart Bulb,10.83,Living Room,23.13,76.98,138,2.99,On
2024-07-02 11:57:00,D-8071,Ceiling Fan,87.93,Office,16.53,30.42,54,9.5,On
2024-10-05 09:30:00,D-8294,Refrigerator,261.44,Bathroom,21.52,66.17,154,80.52,Off
2024-02-01 02:56:00,D-5017,Smart Plug,6.07,Living Room,27.28,32.5,47,0.57,On
2024-02-11 18:08:00,D-6485,Smart Plug,3.85,Bedroom,15.94,52.95,62,0.48,On
2024-02-29 23:06:00,D-2629,Air Conditioner,2177.24,Bedroom,28.27,49.16,164,714.13,Off
2024-07-11 09:48:00,D-2993,Laptop Charger,60.82,Kitchen,22.82,33.42,73,8.88,On
2024-01-06 13:44:00,D-6488,Microwave,1638.23,Living Room,28.43,63.32,56,183.48,Off
2024-12-24 17:00:00,D-5458,Ceiling Fan,85.35,Office,21.41,52.13,107,18.26,Off
2024-05-03 19:07:00,D-9033,Air Conditioner,1500.12,Kitchen,23.98,40.05,135,405.03,On
2024-11-20 03:15:00,D-4074,Smart Bulb,9.1,Bedroom,21.13,76.2,85,1.55,On
2024-10-24 17:45:00,D-1241,Refrigerator,276.34,Garage,27.4,52.31,69,38.13,On
2024-01-02 12:27:00,D-5841,Laptop Charger,62.13,Garage,26.14,33.83,88,10.93,Off
2024-09-02 17:07:00,D-2200,Ceiling Fan,75.42,Living Room,19.78,75.18,6,0.91,On
2024-02-09 03:18:00,D-3472,TV,135.88,Bedroom,28.27,47.24,158,42.94,On
2024-05-12 14:00:00,D-3700,Refrigerator,244.39,Bathroom,18.44,35.88,145,70.87,Off
2024-05-01 14:41:00,D-5384,TV,84.52,Office,17.49,74.54,122,20.62,On
2024-12-26 12:43:00,D-8178,Heater,1490.7,Office,19.01,46.78,126,375.66,Off
2024-09-24 01:43:00,D-4360,Smart Plug,4.64,Kitchen,25.18,50.59,157,1.46,On
2024-10-03 23:14:00,D-2920,TV,113.14,Garage,25.45,54.79,61,13.8,On
2024-02-28 18:07:00,D-7160,Laptop Charger,42.38,Garage,26.47,63.94,58,4.92,On
2024-09-02 04:36:00,D-2776,Smart Bulb,11.11,Kitchen,16.04,53.71,29,0.64,On
2024-05-04 06:49:00,D-4893,Smart Plug,6.12,Living Room,21.98,73.71,169,2.07,On
2024-11-19 06:45:00,D-1717,Smart Plug,5.05,Kitchen,27.82,74.13,131,1.32,On
2024-07-31 13:33:00,D-7801,Smart Plug,7.01,Bedroom,16.0,73.87,104,1.46,Off
2024-02-23 08:48:00,D-7476,Air Conditioner,1955.72,Bathroom,29.96,57.95,67,262.07,On
2024-02-01 07:35:00,D-6626,Microwave,1043.38,Kitchen,24.85,65.44,91,189.9,On
2024-07-24 10:09:00,D-1670,Smart Bulb,13.04,Garage,16.56,32.43,164,4.28,Off
2024-08-17 22:39:00,D-4792,Microwave,617.55,Kitchen,24.31,67.11,71,87.69,On
2024-04-25 19:42:00,D-3972,TV,65.87,Kitchen,21.5,68.72,62,8.17,On
2024-05-12 00:41:00,D-3575,TV,70.23,Kitchen,17.78,59.99,130,18.26,On
2024-07-16 05:03:00,D-4801,Smart Bulb,11.96,Bathroom,21.66,52.54,62,1.48,Off
2024-03-19 06:21:00,D-5334,TV,113.68,Kitchen,24.55,46.23,173,39.33,Off
2024-06-30 14:17:00,D-8957,Washing Machine,281.57,Garage,27.22,68.9,23,12.95,Off
2024-09-17 05:43:00,D-4940,Washing Machine,623.92,Living Room,21.49,31.56,63,78.61,On
2024-04-15 12:36:00,D-6710,Heater,2114.67,Office,25.0,46.15,56,236.84,On
2024-05-01 22:47:00,D-9092,Laptop Charger,56.19,Garage,27.38,72.24,75,8.43,Off
2024-05-31 09:00:00,D-3735,TV,132.67,Bathroom,19.9,67.41,61,16.19,Off
2024-07-26 21:32:00,D-7396,Heater,1636.21,Kitchen,15.34,48.02,158,517.04,On
2024-05-14 14:39:00,D-3850,Refrigerator,103.15,Office,28.75,65.31,100,20.63,On
2024-11-01 05:03:00,D-1067,Refrigerator,298.14,Kitchen,21.63,65.37,171,101.96,On
2024-01-08 16:54:00,D-1650,Laptop Charger,85.75,Bathroom,22.92,40.58,51,8.75,On
2024-01-22 00:17:00,D-6232,Washing Machine,480.58,Office,23.9,32.67,139,133.6,Off
2024-05-03 09:58:00,D-8031,TV,144.17,Garage,24.47,32.72,59,17.01,On
2024-01-01 15:17:00,D-7982,Heater,2198.6,Bathroom,15.64,58.99,93,408.94,Off
2024-06-22 02:25:00,D-5529,Washing Machine,639.55,Kitchen,25.49,71.91,118,150.93,On
2024-06-18 08:37:00,D-8323,Heater,1976.99,Office,28.22,59.22,177,699.85,On
2024-09-14 02:50:00,D-7055,Laptop Charger,65.64,Bathroom,15.48,51.17,158,20.74,Off
2024-11-04 20:35:00,D-7582,Washing Machine,691.46,Office,23.95,55.08,176,243.39,On
2024-03-14 09:26:00,D-4327,Laptop Charger,78.16,Kitchen,18.01,40.81,119,18.6,On
2024-10-23 16:14:00,D-4805,Refrigerator,125.59,Bathroom,16.01,78.77,177,44.46,On
2024-05-21 08:41:00,D-5589,Heater,1771.2,Bedroom,21.24,38.41,20,70.85,On
2024-01-02 22:15:00,D-7628,Ceiling Fan,77.24,Garage,26.39,78.39,40,6.18,On
2024-06-09 15:18:00,D-7026,Laptop Charger,49.58,Garage,18.49,36.48,39,3.87,On
2024-07-12 09:35:00,D-3148,Washing Machine,335.06,Bathroom,17.2,47.13,127,85.11,Off
2024-04-03 08:45:00,D-2289,Refrigerator,201.1,Office,19.68,30.16,60,24.13,On
2024-10-13 14:56:00,D-3782,Microwave,967.76,Living Room,25.73,44.1,9,17.42,On
2024-07-24 06:39:00,D-6067,Air Conditioner,1915.57,Bedroom,19.71,56.9,167,639.8,On
2024-03-11 10:07:00,D-5135,Smart Plug,4.36,Kitchen,22.84,53.54,76,0.66,On
2024-10-12 07:14:00,D-1226,Microwave,1559.66,Bathroom,21.24,55.69,141,439.82,Off
2024-10-26 08:18:00,D-2881,Smart Plug,6.85,Office,18.45,57.63,25,0.34,Off
2024-12-20 23:22:00,D-4262,TV,107.09,Bathroom,17.48,72.71,131,28.06,On
2024-03-22 13:53:00,D-7855,TV,105.88,Office,17.15,48.73,99,20.96,Off
2024-11-03 16:26:00,D-6918,Smart Bulb,10.73,Garage,17.63,63.64,169,3.63,On
2024-06-11 15:16:00,D-4558,Ceiling Fan,81.67,Bathroom,15.01,73.53,114,18.62,On
2024-07-14 04:35:00,D-3979,Smart Bulb,9.58,Garage,16.41,54.31,109,2.09,Off
2024-08-21 11:19:00,D-1314,Laptop Charger,44.29,Kitchen,23.85,30.32,156,13.82,Off
2024-02-27 12:06:00,D-1721,Air Conditioner,1519.38,Office,29.99,68.47,94,285.64,On
2024-09-05 07:06:00,D-2647,Refrigerator,168.08,Kitchen,24.23,75.53,108,36.31,On
2024-10-30 04:47:00,D-8069,Washing Machine,525.58,Bathroom,28.93,79.82,44,46.25,On
2024-07-10 08:33:00,D-4871,Smart Plug,2.75,Living Room,26.6,75.75,136,0.75,On
2024-07-21 20:27:00,D-4303,Smart Bulb,7.0,Kitchen,26.26,36.27,17,0.24,On
2024-06-27 03:05:00,D-4924,Refrigerator,267.01,Office,20.49,45.9,54,28.84,On
2024-09-14 08:48:00,D-7999,Heater,1060.21,Kitchen,19.41,32.07,103,218.4,On
2024-07-07 10:45:00,D-2051,Heater,2696.22,Garage,28.27,66.95,177,954.46,On
2024-06-06 08:12:00,D-8737,Washing Machine,608.02,Living Room,20.2,51.78,83,100.93,On
2024-09-01 12:23:00,D-5891,Laptop Charger,45.66,Bedroom,29.88,57.05,114,10.41,Off
2024-05-01 22:35:00,D-1183,Smart Plug,5.48,Office,21.73,75.66,67,0.73,On
2024-02-08 18:05:00,D-2096,TV,125.12,Bedroom,17.66,44.71,27,6.76,On
2024-05-05 08:14:00,D-7305,Heater,2712.26,Bedroom,28.43,75.46,87,471.93,On
2024-12-13 21:41:00,D-5765,Smart Plug,7.2,Garage,21.45,71.55,116,1.67,On
2024-01-18 23:41:00,D-3672,Smart Plug,2.73,Bathroom,26.0,62.93,18,0.1,On
2024-05-23 09:26:00,D-8409,Heater,2121.16,Bathroom,15.16,71.33,61,258.78,Off
2024-11-07 08:57:00,D-1310,Refrigerator,172.31,Kitchen,29.71,40.73,73,25.16,Off
2024-06-06 12:17:00,D-9551,Smart Bulb,5.32,Office,27.95,41.15,167,1.78,On
2024-11-03 19:38:00,D-7078,Laptop Charger,63.68,Garage,27.28,79.18,103,13.12,Off
2024-08-31 04:04:00,D-7686,Laptop Charger,33.17,Bathroom,22.85,40.91,101,6.7,On
2024-05-04 18:49:00,D-2449,TV,132.36,Living Room,16.15,74.79,8,2.12,On
2024-03-24 17:52:00,D-9848,Smart Bulb,13.35,Office,28.69,58.28,14,0.37,On
2024-06-16 10:04:00,D-4580,TV,88.46,Living Room,19.14,40.21,60,10.62,On
2024-03-26 04:32:00,D-8384,Microwave,1322.02,Garage,19.68,42.49,59,156.0,On
2024-08-22 05:23:00,D-6368,Smart Bulb,12.15,Garage,18.36,41.96,143,3.47,On
2024-01-17 16:42:00,D-8504,Heater,2296.47,Bathroom,23.26,50.16,176,808.36,On
2024-08-02 16:23:00,D-2073,Smart Bulb,6.06,Bathroom,21.2,63.79,142,1.72,On
2024-08-09 23:54:00,D-5524,Washing Machine,360.04,Garage,25.65,34.79,136,97.93,On
2024-05-02 10:18:00,D-4558,Smart Plug,3.6,Bathroom,28.75,61.77,57,0.41,On
2024-07-14 09:33:00,D-9849,Ceiling Fan,40.73,Garage,21.43,66.57,171,13.93,Off
2024-10-13 07:50:00,D-9069,Refrigerator,288.63,Garage,21.47,48.95,151,87.17,On
2024-11-18 18:01:00,D-2764,Smart Plug,7.01,Office,19.88,31.96,67,0.94,Off
2024-09-05 10:56:00,D-6054,Washing Machine,447.58,Living Room,18.16,72.86,35,31.33,Off
2024-07-15 05:39:00,D-3806,TV,76.59,Kitchen,26.7,79.88,76,11.64,On
2024-06-19 19:44:00,D-2814,Air Conditioner,848.54,Garage,18.34,45.36,30,50.91,Off
2024-04-23 05:32:00,D-3415,Laptop Charger,56.54,Bedroom,28.47,34.21,58,6.56,On
2024-04-05 17:34:00,D-2048,Smart Plug,5.81,Bathroom,20.03,33.84,11,0.13,Off
2024-01-28 21:09:00,D-4792,Microwave,877.77,Bedroom,28.9,50.98,54,94.8,On
2024-09-02 03:59:00,D-6874,Smart Bulb,8.93,Garage,25.97,77.34,108,1.93,On
2024-07-29 15:42:00,D-1075,Ceiling Fan,64.81,Bathroom,29.61,57.21,59,7.65,On
2024-01-23 18:06:00,D-2902,Laptop Charger,60.79,Bathroom,21.39,71.62,17,2.07,On
2024-01-15 11:35:00,D-9711,Washing Machine,715.2,Bathroom,21.75,46.87,76,108.71,On
2024-03-21 07:37:00,D-7124,Microwave,1644.76,Garage,21.63,46.72,175,575.67,On
2024-10-02 05:08:00,D-8478,Refrigerator,130.78,Bathroom,26.01,47.33,130,34.0,On
2024-01-29 23:43:00,D-8108,Air Conditioner,1991.03,Office,20.88,64.86,141,561.47,On
2024-07-05 11:08:00,D-3581,Washing Machine,418.66,Bathroom,16.83,35.56,38,31.82,On
2024-03-02 07:42:00,D-9339,Smart Plug,5.87,Bathroom,16.58,32.26,87,1.02,Off
2024-03-21 22:27:00,D-6929,Air Conditioner,1416.79,Bathroom,29.66,69.69,128,362.7,Off
2024-01-07 23:48:00,D-1287,Heater,2238.78,Bathroom,21.7,60.94,17,76.12,On
2024-09-13 00:15:00,D-1244,Microwave,1115.55,Living Room,16.94,34.98,71,158.41,On
2024-03-03 18:57:00,D-8392,Smart Bulb,9.92,Living Room,24.78,69.05,130,2.58,On
2024-06-26 03:23:00,D-7553,Heater,1575.66,Bedroom,25.11,72.34,12,37.82,On
2024-01-11 13:36:00,D-4009,TV,126.58,Bedroom,23.63,51.45,166,42.02,On
2024-08-13 11:43:00,D-9635,Ceiling Fan,108.23,Living Room,24.38,67.35,42,9.09,On
2024-04-13 06:45:00,D-9376,TV,134.94,Kitchen,16.7,79.85,160,43.18,On
2024-01-15 15:07:00,D-9713,Ceiling Fan,43.62,Bedroom,27.63,54.14,66,5.76,On
2024-05-27 15:23:00,D-2409,Washing Machine,581.91,Office,20.97,70.3,101,117.55,On
2024-03-18 09:42:00,D-4977,Laptop Charger,62.8,Garage,24.01,47.05,128,16.08,Off
2024-06-06 06:13:00,D-6573,Laptop Charger,72.88,Bathroom,25.9,69.24,100,14.58,On
2024-03-15 17:35:00,D-8697,Smart Bulb,10.81,Garage,19.08,40.89,149,3.22,On
2024-02-24 12:53:00,D-8148,Smart Bulb,13.37,Garage,20.14,36.73,44,1.18,Off
2024-04-16 13:46:00,D-2268,Smart Bulb,12.12,Living Room,23.32,37.41,32,0.78,Off
2024-11-30 09:30:00,D-1325,Washing Machine,656.13,Office,24.99,79.44,89,116.79,On
2024-07-18 13:20:00,D-8754,Washing Machine,664.86,Office,21.66,56.59,16,21.28,Off
2024-04-19 13:13:00,D-9320,Refrigerator,180.54,Garage,27.89,59.62,112,40.44,On
2024-08-02 20:18:00,D-6594,Heater,1239.12,Bathroom,25.51,67.67,4,9.91,On
2024-06-13 19:30:00,D-8130,TV,111.92,Garage,25.11,68.37,52,11.64,On
2024-12-29 06:36:00,D-6162,TV,69.62,Bathroom,23.27,56.18,115,16.01,On
2024-12-07 12:58:00,D-5306,Smart Plug,6.66,Kitchen,23.78,57.22,11,0.15,On
2024-08-11 20:21:00,D-4346,Air Conditioner,1783.97,Office,23.98,62.65,65,231.92,Off
2024-10-08 19:51:00,D-4957,Washing Machine,696.82,Kitchen,28.62,79.83,140,195.11,Off
2024-07-22 06:37:00,D-2652,Heater,2059.43,Garage,19.74,32.84,89,366.58,Off
2024-04-26 07:17:00,D-6599,Smart Plug,6.28,Office,19.61,48.5,173,2.17,On
2024-07-29 03:39:00,D-5633,Smart Plug,6.58,Garage,20.09,55.3,78,1.03,On
2024-04-15 11:39:00,D-2773,Smart Bulb,8.55,Garage,28.09,52.6,179,3.06,On
2024-03-07 12:30:00,D-7719,Refrigerator,191.49,Bedroom,15.92,70.69,7,2.68,On
2024-07-13 06:00:00,D-2464,Ceiling Fan,82.64,Garage,16.67,73.41,161,26.61,On
2024-09-08 03:39:00,D-2539,Air Conditioner,1851.55,Kitchen,25.47,40.75,71,262.92,On
2024-09-16 03:52:00,D-1919,Heater,2606.02,Bedroom,22.95,63.92,32,166.79,Off
2024-08-03 22:09:00,D-9750,Heater,2739.88,Bathroom,24.22,56.18,174,953.48,Off
2024-05-27 12:56:00,D-8837,Washing Machine,407.51,Bedroom,24.45,71.43,18,14.67,On
2024-03-13 17:00:00,D-1441,Smart Bulb,14.88,Bedroom,17.66,66.1,152,4.52,On
2024-05-24 23:45:00,D-8928,Refrigerator,279.01,Bedroom,27.15,77.53,155,86.49,On
2024-10-12 07:49:00,D-2184,Refrigerator,213.38,Garage,21.6,62.2,117,49.93,On
2024-10-13 01:06:00,D-1421,Microwave,859.6,Living Room,27.53,39.84,11,18.91,Off
2024-11-23 14:41:00,D-7748,Washing Machine,284.05,Bedroom,27.39,61.57,25,14.2,On
2024-08-22 08:22:00,D-9415,Microwave,864.59,Living Room,23.57,39.24,160,276.67,Off
2024-03-01 19:53:00,D-9671,Refrigerator,267.45,Kitchen,25.0,34.01,157,83.98,On
2024-11-12 06:33:00,D-6515,Heater,1795.59,Garage,29.29,74.18,8,28.73,Off
2024-07-06 23:15:00,D-1556,Washing Machine,526.65,Garage,29.92,40.09,78,82.16,Off
2024-11-26 15:52:00,D-3062,Microwave,1533.37,Bedroom,17.78,57.06,172,527.48,On
2024-11-04 01:19:00,D-3999,Laptop Charger,57.09,Bedroom,17.55,36.35,154,17.58,Off
2024-06-25 15:31:00,D-4862,Smart Plug,7.45,Garage,29.23,37.13,141,2.1,On
2024-02-05 09:31:00,D-2342,Air Conditioner,1755.65,Kitchen,19.97,68.3,137,481.05,On
2024-08-24 09:55:00,D-8235,Smart Bulb,6.77,Bedroom,15.62,78.39,6,0.08,Off
2024-01-23 09:10:00,D-2141,Refrigerator,223.51,Bedroom,25.16,57.35,114,50.96,On
2024-04-28 17:16:00,D-2784,Air Conditioner,1721.19,Kitchen,29.89,42.03,14,48.19,Off
2024-05-23 05:31:00,D-5658,Laptop Charger,74.38,Office,17.71,69.96,82,12.2,Off
2024-09-22 20:11:00,D-3962,Smart Bulb,10.22,Bathroom,28.0,32.98,154,3.15,Off
2024-05-20 10:10:00,D-3639,Laptop Charger,70.55,Office,22.79,79.83,16,2.26,On
2024-12-27 12:50:00,D-5086,Laptop Charger,64.31,Bedroom,28.61,79.58,65,8.36,On
2024-10-11 21:06:00,D-6014,Microwave,1306.82,Garage,23.91,58.78,149,389.43,On
2024-01-15 20:38:00,D-4159,Air Conditioner,1863.41,Kitchen,20.32,69.01,84,313.05,On
2024-11-17 14:12:00,D-8966,Smart Plug,3.48,Garage,22.32,36.66,101,0.7,Off
2024-04-17 07:36:00,D-9488,Air Conditioner,1494.36,Living Room,18.64,34.57,75,224.15,On
2024-07-21 18:47:00,D-6622,Heater,2147.7,Living Room,16.37,61.28,116,498.27,On
